feature,importance_mean,importance_std,val_imp_0,val_imp_1,val_imp_2,val_imp_3,val_imp_4
ciudad_Golf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_ATLANTIC BEACH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Saint Cloud,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lynn Haven,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Crystal Beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lake Wales,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Sebastian,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lamont,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Maria,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Bell,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Fort Myers,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Mayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Palm Harbor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
